0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.09555435553193092,-0.702015221118927,-0.7422401998192072,0.9997541308403015,0.10662031546235085,-0.737534761428833,-0.6918411944061518,0.9993508458137512,0.11394498124718666,-0.7358695864677429,-0.6919023487716913,0.999396800994873,0.1210377849638462,-0.7336739301681519,-0.6921172831207514,0.9993415474891663,0.08132610097527504,-0.7410260438919067,-0.72275728918612,0.9992927312850952,0.06949849799275398,-0.7406767010688782,-0.7229204270988703,0.9993252754211426,0.0588640458881855,-0.7396565675735474,-0.7232558820396662,0.9991468191146851,0.12672359123826027,-0.7134993076324463,-0.40666175819933414,0.9989126920700073,0.036433178931474686,-0.7197229266166687,-0.537450322881341,0.9993027448654175,0.1046135164797306,-0.6598162651062012,-0.6350869033485651,0.9998915195465088,0.07325823977589607,-0.6628381609916687,-0.6729400251060724,0.9999103546142578,0.16426343098282814,-0.45102375745773315,-0.18881788291037083,0.9998503923416138,-0.07902423664927483,-0.5025008916854858,-0.45515588857233524,0.9994557499885559,0.17268702760338783,-0.18215739727020264,-0.024320701137185097,0.9380003213882446,-0.130522470921278,-0.23416465520858765,-0.46030346490442753,0.9187506437301636,0.2064369060099125,0.025001943111419678,-0.19217305816709995,0.571083664894104,-0.13706093654036522,0.006056368350982666,-0.7036118004471064,0.5392963886260986,0.22982493415474892,0.09590762853622437,-0.24791225232183933,0.3164895176887512,-0.15895421523600817,0.08478385210037231,-0.7907686922699213,0.30059799551963806,0.21248385682702065,0.11471527814865112,-0.30534682609140873,0.40780875086784363,-0.12886765226721764,0.09705394506454468,-0.8552348110824823,0.35922297835350037,0.19429448619484901,0.065701425075531,-0.22249346412718296,0.4235294461250305,-0.11780670285224915,0.05726903676986694,-0.7342819664627314,0.3560856878757477,0.06681375578045845,-0.0016765594482421875,0.03562490455806255,0.5968910455703735,-0.06681375578045845,0.0016765594482421875,-0.03562490455806255,0.37269893288612366,0.04822416976094246,0.3861897587776184,0.3003250863403082,0.01770818419754505,-0.09575540199875832,0.36996108293533325,0.3347832467406988,0.005931172985583544,0.02399483695626259,0.698974072933197,0.9690093901008368,0.0004969578585587442,-0.1123250387609005,0.6779047846794128,0.9817496445029974,0.00031913421116769314,0.017133761197328568,0.7645651698112488,1.0202689673751593,0.0006251560407690704,-0.12554648146033287,0.7381286025047302,1.036879351362586,0.0008756145252846181,0.017413530498743057,0.8086124062538147,0.7169396784156561,0.0007388026569969952,-0.07102779671549797,0.8001748919487,0.6893547680228949,0.0006359896506182849
0.09169115126132965,-0.7148953676223755,-0.695079455152154,0.9995481967926025,0.103327676653862,-0.7493816912174225,-0.6433978769928217,0.9989771842956543,0.11077170073986053,-0.7474318444728851,-0.6436742637306452,0.9991157054901123,0.11843739449977875,-0.7449239492416382,-0.6440347526222467,0.9990181922912598,0.07738742232322693,-0.753266841173172,-0.673687169328332,0.9988245964050293,0.06579843163490295,-0.7529601901769638,-0.6738520357757807,0.9989607930183411,0.054830402135849,-0.7519428431987762,-0.6742149088531733,0.9986263513565063,0.12272940576076508,-0.7250114381313324,-0.35687080956995487,0.9985212683677673,0.0322742760181427,-0.7319942861795425,-0.48411662317812443,0.9988871216773987,0.09970064461231232,-0.6718771755695343,-0.5878203604370356,0.9998354911804199,0.06797370314598083,-0.6748363375663757,-0.6244262550026178,0.9998469352722168,0.15854524075984955,-0.46265909075737,-0.16697938181459904,0.9998117089271545,-0.07986287027597427,-0.5148260295391083,-0.3872255478054285,0.999248206615448,0.1713612824678421,-0.19183680415153503,-0.03920151852071285,0.9334620237350464,-0.13079914450645447,-0.24645134806632996,-0.36672557331621647,0.9122835397720337,0.18047933280467987,0.01631370186805725,-0.2871574852615595,0.5479827523231506,-0.13186746090650558,-0.007210642099380493,-0.6024648044258356,0.5048974752426147,0.20121411979198456,0.10412785410881042,-0.3642996344715357,0.30195266008377075,-0.1520884307101369,0.07233926653862,-0.6875992510467768,0.27937304973602295,0.17358644306659698,0.10881766676902771,-0.4240949247032404,0.3895101547241211,-0.12292445823550224,0.0846538245677948,-0.7524880860000849,0.33437418937683105,0.16446183621883392,0.07209286093711853,-0.3208852503448725,0.40464818477630615,-0.1146898977458477,0.046660393476486206,-0.6330095622688532,0.3321978747844696,0.06859764456748962,-0.0029523074626922607,0.02830081433057785,0.5869296193122864,-0.06859764456748962,0.0029523074626922607,-0.02830081433057785,0.3694930076599121,0.05061766505241394,0.40949270129203796,0.21690109930932522,0.02277018129825592,-0.09476982802152634,0.38747474551200867,0.20962702296674252,0.008969330228865147,0.02835029363632202,0.7447207868099213,0.8525661733001471,0.0010161316022276878,-0.1107557937502861,0.7253640592098236,0.7235714700073004,0.000771775608882308,0.022248387336730957,0.8102218806743622,0.899803152307868,0.0010110753355547786,-0.12435324490070343,0.7896314561367035,0.7639204766601324,0.002077504526823759,0.021442651748657227,0.8557076156139374,0.5947305466979742,0.0009880198631435633,-0.0706067830324173,0.8440147340297699,0.40484686754643917,0.0010003632633015513
0.09247585386037827,-0.7226170599460602,-0.6369765466079116,0.9992812275886536,0.10473338514566422,-0.7558942437171936,-0.5876215165480971,0.9984395503997803,0.11194766312837601,-0.7536738365888596,-0.5879484480246902,0.9987251162528992,0.1179882362484932,-0.7512617409229279,-0.588244385086,0.9985071420669556,0.07644697278738022,-0.7608701139688492,-0.6158958142623305,0.9982215166091919,0.06519783288240433,-0.7607174515724182,-0.6160321300849319,0.9985355734825134,0.0543975904583931,-0.7598658353090286,-0.6164684360846877,0.998005211353302,0.12033749371767044,-0.731566771864891,-0.318815684877336,0.9979981780052185,0.033338747918605804,-0.7400885820388794,-0.43711484130471945,0.9984394311904907,0.10167083889245987,-0.6778087615966797,-0.5367170041427016,0.999729335308075,0.06746096163988113,-0.6810650825500488,-0.5708714788779616,0.9997413754463196,0.15528986603021622,-0.4703841209411621,-0.14958841260522604,0.9997073411941528,-0.08824647217988968,-0.5206443667411804,-0.3526144688948989,0.9989175796508789,0.16699139028787613,-0.19898897409439087,-0.06068463157862425,0.9174022674560547,-0.11961233802139759,-0.24203580617904663,-0.36126414593309164,0.8979828953742981,0.17364535480737686,0.010651171207427979,-0.3142010336741805,0.5116372108459473,-0.13320784270763397,-0.011234045028686523,-0.615950888954103,0.4680599570274353,0.19025228172540665,0.09602963924407959,-0.38486219104379416,0.2821011543273926,-0.14526546886190772,0.07292723655700684,-0.7004861896857619,0.25885725021362305,0.15309647470712662,0.11263060569763184,-0.44106156285852194,0.3648061156272888,-0.12136982567608356,0.08439302444458008,-0.7614987557753921,0.3107445538043976,0.1455630138516426,0.07937586307525635,-0.3463358348235488,0.37885892391204834,-0.11495465040206909,0.0506519079208374,-0.6456229751929641,0.30908867716789246,0.0700535848736763,-0.004190683364868164,0.017375250346958637,0.5488126277923584,-0.0700535848736763,0.004190683364868164,-0.017375250346958637,0.34557029604911804,0.049824394285678864,0.411515474319458,0.15235500875860453,0.024946708232164383,-0.09839652478694916,0.3905642032623291,0.14825054351240396,0.010023701936006546,0.026660971343517303,0.7521965503692627,0.699854307807982,0.0012939939042553306,-0.11375093460083008,0.7309211492538452,0.5834128791466355,0.0009578023455105722,0.021921657025814056,0.816041111946106,0.7372899586334825,0.0011945406440645456,-0.12586558610200882,0.7930550575256348,0.6155361467972398,0.002633284777402878,0.015330411493778229,0.8651334047317505,0.43167313281446695,0.0011023803381249309,-0.0795724093914032,0.84946608543396,0.26178448740392923,0.001145132235251367
0.10306367836892605,-0.7241178452968597,-0.721880768542178,0.9990869164466858,0.11511286161839962,-0.7569330036640167,-0.665484820608981,0.9981262683868408,0.1227878239005804,-0.7543914318084717,-0.666058813338168,0.998479425907135,0.12872124277055264,-0.7516196817159653,-0.6662618863629177,0.9982119202613831,0.08842211030423641,-0.7623036652803421,-0.6907511699246243,0.9978927969932556,0.0779180433601141,-0.7624160349369049,-0.6907739985035732,0.9982894062995911,0.06791309081017971,-0.7621441185474396,-0.6914239871548489,0.9976469874382019,0.12843013368546963,-0.7298026531934738,-0.34841949224937707,0.9977146983146667,0.046432843431830406,-0.7427213042974472,-0.44432512403000146,0.9980623126029968,0.1108414139598608,-0.6788809597492218,-0.60664716840256,0.9996370077133179,0.0775600727647543,-0.6824819147586823,-0.6403053152607754,0.9996376633644104,0.1596501674503088,-0.47128868103027344,-0.19752973795402795,0.9995549917221069,-0.0763650368899107,-0.5245480835437775,-0.36588207364548,0.997925341129303,0.17020087502896786,-0.19887179136276245,-0.12595318735111505,0.9088571667671204,-0.1387465838342905,-0.24268150329589844,-0.4209303605603054,0.8819531202316284,0.1678359117358923,0.013297319412231445,-0.3638463068054989,0.4879455268383026,-0.10910298582166433,-0.023236632347106934,-0.8045540201710537,0.430124968290329,0.1696407999843359,0.11250835657119751,-0.432421540026553,0.27039748430252075,-0.11434757895767689,0.06177729368209839,-0.9010501253651455,0.23800095915794373,0.14574681781232357,0.11368495225906372,-0.49161455512512475,0.350345641374588,-0.08999865874648094,0.06304854154586792,-0.9486111748265103,0.28682416677474976,0.14093290828168392,0.07952135801315308,-0.3947784948395565,0.3620256781578064,-0.08554640598595142,0.030292093753814697,-0.8317518580006436,0.28547823429107666,0.06934846006333828,-0.003981411457061768,-0.0011590920621529222,0.5128728151321411,-0.06934846006333828,0.003981411457061768,0.0011590920621529222,0.3227042555809021,0.04832994006574154,0.4144055247306824,0.084831612999551,0.03138156235218048,-0.1013972032815218,0.38981467485427856,0.1483607095433399,0.010461815632879734,0.023897891864180565,0.7555436491966248,0.591507161851041,0.0017721361946314573,-0.11847237276379019,0.7293795943260193,0.6021970164729282,0.0011187904747202992,0.022586440667510033,0.8153529763221741,0.6226684105349705,0.0014227855717763305,-0.1260446822270751,0.7885493636131287,0.6345492255641147,0.0029786257073283195,-0.003290357068181038,0.8687337040901184,0.2758152735186741,0.0013580312952399254,-0.09839390777051449,0.8481890559196472,0.25441592454444617,0.0014547185273841023
0.09802663885056973,-0.7234159409999847,-0.6921274522319436,0.9988046288490295,0.11013447307050228,-0.7556630820035934,-0.6374230245128274,0.9977015852928162,0.11749525927007198,-0.7526606470346451,-0.6379365185275674,0.9981091022491455,0.12448660098016262,-0.7491624355316162,-0.6382194617763162,0.9978114366531372,0.08483879826962948,-0.7616863548755646,-0.6545476177707314,0.9973354339599609,0.0750200655311346,-0.7619258761405945,-0.6545800426974893,0.9978225231170654,0.06608059071004391,-0.7616864442825317,-0.6551090339198709,0.997055172920227,0.12407546304166317,-0.7254179120063782,-0.3400318780913949,0.9972696304321289,0.04244852624833584,-0.7422644793987274,-0.4136496940627694,0.9973810315132141,0.105305140838027,-0.67633917927742,-0.5827362397685647,0.9995257258415222,0.07296905480325222,-0.6805399358272552,-0.604821071960032,0.9994977712631226,0.1568403597921133,-0.47001370787620544,-0.19786903355270624,0.9994367957115173,-0.07085056230425835,-0.530380517244339,-0.28513403329998255,0.996900200843811,0.16770935617387295,-0.19853678345680237,-0.16579228732734919,0.8954718112945557,-0.13959859870374203,-0.24218115210533142,-0.3492709854617715,0.8514896035194397,0.15079802833497524,0.011548668146133423,-0.4133103946223855,0.4605703353881836,-0.10647811740636826,-0.022561460733413696,-0.7066243151202798,0.39198076725006104,0.14813782833516598,0.11069449782371521,-0.48934041056782007,0.25684064626693726,-0.1066577360033989,0.06292495131492615,-0.8006378272548318,0.2174430936574936,0.12373488210141659,0.11131390929222107,-0.5402971366420388,0.3335277736186981,-0.08368992246687412,0.06396540999412537,-0.8426245907321572,0.26271387934684753,0.11585611663758755,0.05466267466545105,-0.4409196237102151,0.3431246876716614,-0.0811830684542656,0.03179726004600525,-0.7333711246028543,0.26177510619163513,0.0691197719424963,-0.004140287637710571,-0.025121870450675488,0.48561233282089233,-0.0691197719424963,0.004140287637710571,0.025121870450675488,0.30543604493141174,0.03893262706696987,0.41278454661369324,0.08969791140407324,0.03671443089842796,-0.11040745489299297,0.3866710364818573,0.18571656849235296,0.011562653817236423,0.011324411258101463,0.749188631772995,0.6140155335888267,0.0025103348307311535,-0.1293239127844572,0.7209062278270721,0.6423531910404563,0.0014844028046354651,0.008043525740504265,0.8083308637142181,0.6487966319546103,0.0016959670465439558,-0.1357830036431551,0.7794435918331146,0.676724030636251,0.0037058680318295956,-0.01717141456902027,0.8634360730648041,0.3198674460873008,0.0016084249364212155,-0.11432998813688755,0.8402278125286102,0.31985662784427404,0.0018432310316711664
0.09706584829837084,-0.7240789532661438,-0.7461089286953211,0.9986506104469299,0.10973161179572344,-0.7553009539842606,-0.6861641202121973,0.9975304007530212,0.11738548893481493,-0.7513740211725235,-0.686710873618722,0.9979712963104248,0.12386636156588793,-0.74705770611763,-0.6870466861873865,0.9976707100868225,0.08396941144019365,-0.7623874098062515,-0.7114429865032434,0.9970951080322266,0.07374846655875444,-0.7627962529659271,-0.7114492449909449,0.9976106286048889,0.06410346645861864,-0.7628242820501328,-0.7119840178638697,0.9967346787452698,0.1227668197825551,-0.7222366631031036,-0.3608256969600916,0.9971342086791992,0.03982428926974535,-0.7433525323867798,-0.46164257265627384,0.9969474673271179,0.10345196444541216,-0.6749864220619202,-0.6279670391231775,0.9994763731956482,0.07079250831156969,-0.6804423332214355,-0.6604402456432581,0.9994229078292847,0.15298855025321245,-0.4703219532966614,-0.22341988421976566,0.9993669986724854,-0.07120821718126535,-0.5340820252895355,-0.33614243008196354,0.9954702854156494,0.15915713924914598,-0.19511497020721436,-0.17739353515207767,0.8889101147651672,-0.13657754566520452,-0.23473018407821655,-0.430691072717309,0.8309003114700317,0.15010544378310442,0.012227118015289307,-0.4258785042911768,0.4461265802383423,-0.09000368439592421,-0.014437615871429443,-0.7843415532261133,0.35895466804504395,0.14913677889853716,0.11225652694702148,-0.5054923687130213,0.24987705051898956,-0.09108025813475251,0.07373178005218506,-0.8831162247806787,0.19935810565948486,0.12594856042414904,0.10992181301116943,-0.5622039828449488,0.3245725631713867,-0.0668151555582881,0.07372939586639404,-0.9272266421467066,0.241436168551445,0.12090700585395098,0.05023348331451416,-0.4558731112629175,0.3322090804576874,-0.06396781001240015,0.03995847702026367,-0.8101255092769861,0.24080029129981995,0.06993700284510851,-0.0031555891036987305,-0.020711729303002357,0.4829595983028412,-0.06993700284510851,0.0031555891036987305,0.020711729303002357,0.30239641666412354,0.04089839477092028,0.4158898591995239,0.10489381663501263,0.049258582293987274,-0.10753011796623468,0.38793909549713135,0.21998432837426662,0.013344886712729931,0.015158076770603657,0.751232385635376,0.6868740525096655,0.004015232436358929,-0.12473650556057692,0.7208621501922607,0.7583440151065588,0.0021628427784889936,0.01148927677422762,0.809380292892456,0.7279796209186316,0.002451041480526328,-0.13149801548570395,0.7788709402084351,0.8023894634097815,0.00508483499288559,-0.011337350122630596,0.8690952062606812,0.39103217981755733,0.0022943129297345877,-0.10699615720659494,0.8414649963378906,0.4217920508235693,0.002707509323954582
0.09714910946786404,-0.7233974039554596,-0.7624848689883947,0.9974343180656433,0.10845748148858547,-0.7546053230762482,-0.7058546151965857,0.9958692789077759,0.11614175699651241,-0.7506544589996338,-0.7063413467258215,0.9965663552284241,0.12181391380727291,-0.7463681399822235,-0.7066939081996679,0.9962106347084045,0.08273776434361935,-0.7619530707597733,-0.7368040885776281,0.9949968457221985,0.07218838296830654,-0.7626709938049316,-0.7369087543338537,0.995791494846344,0.06198509596288204,-0.7628573328256607,-0.737409433349967,0.9944238066673279,0.12050453387200832,-0.7217901945114136,-0.3871875312179327,0.9953906536102295,0.03912509046494961,-0.7431529313325882,-0.5229832734912634,0.9941962361335754,0.10455497168004513,-0.6740121245384216,-0.6441902127116919,0.9990931153297424,0.07228217087686062,-0.6796599328517914,-0.6835331525653601,0.9989411234855652,0.15222891233861446,-0.47357383370399475,-0.2281929161399603,0.9992330074310303,-0.07022934663109481,-0.538811594247818,-0.3531594481319189,0.9936226010322571,0.1475032176822424,-0.19447627663612366,-0.15183105133473873,0.8801014423370361,-0.13203088752925396,-0.23499253392219543,-0.39771353267133236,0.8196907043457031,0.136568209156394,0.01208987832069397,-0.3993270006030798,0.43144088983535767,-0.08945491351187229,-0.007585376501083374,-0.635070463642478,0.3309352695941925,0.1496454980224371,0.10409578680992126,-0.4767357911914587,0.2439420372247696,-0.08646775968372822,0.08157691359519958,-0.7208559717983007,0.18444442749023438,0.11639413796365261,0.0995396077632904,-0.5374962296336889,0.31584373116493225,-0.06566794496029615,0.0812358558177948,-0.7744271960109472,0.223795086145401,0.11122552119195461,0.046570390462875366,-0.43100052140653133,0.3228273391723633,-0.06390267703682184,0.047003597021102905,-0.6604308690875769,0.22343997657299042,0.065537353977561,-0.003018587827682495,-0.01368726883083582,0.4962299168109894,-0.065537353977561,0.003018587827682495,0.01368726883083582,0.31215181946754456,0.03417702578008175,0.4158872067928314,0.09710539318621159,0.062389448285102844,-0.11247616074979305,0.3741699159145355,0.1737524066120386,0.01877744309604168,0.010343430563807487,0.736131876707077,0.7114983592182398,0.006046465132385492,-0.1258015912026167,0.6919911801815033,0.7003147397190332,0.0037880216259509325,0.005885204300284386,0.7838650643825531,0.756506958976388,0.0038258612621575594,-0.1319588478654623,0.7424028813838959,0.7426966223865747,0.008932988159358501,-0.011738928034901619,0.8607123792171478,0.44229824282228947,0.0030221864581108093,-0.110024219378829,0.8122734725475311,0.3959198985248804,0.004050906281918287
0.09711664356291294,-0.7219624817371368,-0.729779738932848,0.9962049722671509,0.10674161650240421,-0.7539202719926834,-0.6753354854881763,0.994223415851593,0.11378672160208225,-0.7500642687082291,-0.6759099550545216,0.9953410625457764,0.11888151802122593,-0.7459647506475449,-0.6763389892876148,0.994895339012146,0.08035711385309696,-0.7614666074514389,-0.7071431465446949,0.9926004409790039,0.06924098171293736,-0.7622492611408234,-0.7072578258812428,0.9938576817512512,0.05835464037954807,-0.7623723894357681,-0.7077768631279469,0.9916235208511353,0.11818143166601658,-0.7216357290744781,-0.36410074308514595,0.994145393371582,0.03646848537027836,-0.7422995865345001,-0.5003044493496418,0.991185188293457,0.10417100228369236,-0.6725904941558838,-0.6102050133049488,0.9986843466758728,0.07255398668348789,-0.6777291893959045,-0.6504360623657703,0.9982881546020508,0.14974487759172916,-0.4763724207878113,-0.19304511323571205,0.9991363883018494,-0.06634891452267766,-0.5412002801895142,-0.3489690013229847,0.9915950894355774,0.14849541522562504,-0.19369250535964966,-0.12856696918606758,0.8685649633407593,-0.11771083064377308,-0.23508572578430176,-0.3368029184639454,0.790875256061554,0.1224945429712534,0.014894425868988037,-0.3898596949875355,0.4177587628364563,-0.08267710544168949,-0.009945273399353027,-0.5545088239014149,0.3031150996685028,0.1316432598978281,0.10555750131607056,-0.46255435422062874,0.24136047065258026,-0.08047940209507942,0.07848554849624634,-0.6378532238304615,0.17035360634326935,0.09939225949347019,0.09996122121810913,-0.5073321647942066,0.31157130002975464,-0.06272529106354341,0.07687181234359741,-0.6902535744011402,0.20713908970355988,0.09273145534098148,0.04901856184005737,-0.41774262860417366,0.3156341314315796,-0.06067835376597941,0.04298955202102661,-0.579832810908556,0.2065960317850113,0.06095054931938648,-0.003094196319580078,-0.007487243972718716,0.5024769902229309,-0.06095054931938648,0.003094196319580078,0.007487243972718716,0.3149535357952118,0.03654647804796696,0.41016072034835815,0.03804062679409981,0.07241416722536087,-0.1027416717261076,0.3593021035194397,0.06002175807952881,0.02306833304464817,0.01465260423719883,0.7119821906089783,0.6515687517821789,0.00821106880903244,-0.11514766328036785,0.6709495186805725,0.5293594412505627,0.006194362882524729,0.009996237233281136,0.7531307339668274,0.6972476057708263,0.005136629566550255,-0.12372572906315327,0.7180648446083069,0.5646110586822033,0.013951355591416359,-0.0012237932533025742,0.8330950140953064,0.40141625329852104,0.003964829258620739,-0.09496272169053555,0.7852192521095276,0.23038193210959435,0.006131378933787346
0.09188276715576649,-0.7220478951931,-0.6651022692676634,0.9950466156005859,0.10152177698910236,-0.7542048245668411,-0.6125791331287473,0.9925550222396851,0.10824942775070667,-0.7504274398088455,-0.6131018658634275,0.9941847920417786,0.11349560506641865,-0.7464831471443176,-0.6135079523082823,0.9934642314910889,0.07497906871140003,-0.7618696391582489,-0.6423691173549742,0.9904711246490479,0.0639300737529993,-0.7627488672733307,-0.6424966116901487,0.9923279285430908,0.052973197773098946,-0.7627875357866287,-0.6430272122379392,0.9892241954803467,0.11302796192467213,-0.7227095365524292,-0.3152149280067533,0.9928090572357178,0.030275391414761543,-0.7424919605255127,-0.440724398707971,0.9890026450157166,0.09858122654259205,-0.6727020144462585,-0.551012005424127,0.9982995390892029,0.06744568981230259,-0.6778135299682617,-0.5878528614994138,0.9977629780769348,0.14565257914364338,-0.4766152799129486,-0.13617330393753946,0.9989981055259705,-0.061092492658644915,-0.5430614948272705,-0.32836022577248514,0.9911145567893982,0.13392442651093006,-0.1935129463672638,-0.06209211400710046,0.8510962128639221,-0.10657732002437115,-0.23390713334083557,-0.32130431733094156,0.7693433165550232,0.11158257909119129,0.01876172423362732,-0.30265032849274576,0.39490506052970886,-0.07449977099895477,-0.009114176034927368,-0.5287736912723631,0.27892372012138367,0.11406023986637592,0.11242517828941345,-0.37081598839722574,0.23053665459156036,-0.07354327291250229,0.07864770293235779,-0.6089483161922544,0.15789683163166046,0.09516377933323383,0.10487446188926697,-0.4299959202762693,0.2974124550819397,-0.057355432072654366,0.07853099703788757,-0.6628042121883482,0.19230149686336517,0.09094189293682575,0.06250354647636414,-0.3338338991161436,0.30026042461395264,-0.0548348753945902,0.04426488280296326,-0.5537960191722959,0.19179922342300415,0.06048245169222355,-0.002580493688583374,0.008279869565740228,0.5207608342170715,-0.06048245169222355,0.002580493688583374,-0.008279869565740228,0.3369605541229248,0.0421577263623476,0.400362104177475,0.04229768761433661,0.08337342739105225,-0.0929772648960352,0.35149988532066345,0.08044110634364188,0.027080096304416656,0.027039365842938423,0.7013197839260101,0.6177257040981203,0.011886813677847385,-0.10348845086991787,0.6659720838069916,0.544981692219153,0.009809453040361404,0.022994907572865486,0.7443709075450897,0.6602802614215761,0.00774530740454793,-0.11372310481965542,0.7153681218624115,0.579709384823218,0.022088387981057167,0.014489451423287392,0.8194250762462616,0.3739271799568087,0.0054507325403392315,-0.081152169033885,0.7749750316143036,0.2593176106456667,0.008906726725399494
0.08599710208363831,-0.721136748790741,-0.6728789247572422,0.9940161108970642,0.09523324412293732,-0.7537242770195007,-0.6223966516554356,0.9913282990455627,0.10147975129075348,-0.7501457035541534,-0.6227489151060581,0.9933420419692993,0.10721237701363862,-0.7464034706354141,-0.6231341995298862,0.9924706816673279,0.06855500233359635,-0.7614364176988602,-0.6519227661192417,0.9888907670974731,0.05761769902892411,-0.7623649686574936,-0.6519690193235874,0.9911283850669861,0.04664167505688965,-0.7621939182281494,-0.6524063982069492,0.987415611743927,0.10780814033932984,-0.7235181331634521,-0.3323739506304264,0.992045521736145,0.023383711697533727,-0.7414442151784897,-0.4569470025599003,0.9875083565711975,0.09275705856271088,-0.6720453798770905,-0.5689415372908115,0.9979088306427002,0.06229329598136246,-0.6767516732215881,-0.6052964366972446,0.9972231984138489,0.14045445364899933,-0.4793546795845032,-0.13733573630452156,0.9987784028053284,-0.058215295197442174,-0.5413358509540558,-0.3410530127584934,0.989896833896637,0.12607551855035126,-0.19474643468856812,-0.06841601058840752,0.8316945433616638,-0.10785026731900871,-0.23343390226364136,-0.33932480588555336,0.7386539578437805,0.10190933686681092,0.02500993013381958,-0.3125804401934147,0.37533631920814514,-0.07796780276112258,-0.042738914489746094,-0.5381928123533726,0.2571731507778168,0.1056238089222461,0.1255701184272766,-0.3861701227724552,0.22352316975593567,-0.07636329042725265,0.03327459096908569,-0.6117112077772617,0.147677481174469,0.08814961952157319,0.1173143982887268,-0.4474782384932041,0.28763148188591003,-0.06432310375384986,0.027837693691253662,-0.6773678697645664,0.18015320599079132,0.08351717633195221,0.07891088724136353,-0.3454253412783146,0.28920021653175354,-0.06174479774199426,-0.0021353960037231445,-0.5550861395895481,0.17952629923820496,0.05679439497180283,-0.002083897590637207,0.03355718404054642,0.527492880821228,-0.05679439497180283,0.002083897590637207,-0.03355718404054642,0.34791186451911926,0.03897714358754456,0.3866932988166809,0.03048134222626686,0.08975840359926224,-0.09120605397038162,0.33835893869400024,-0.018109038472175598,0.02998513914644718,0.021922116400673985,0.6915331482887268,0.5661951266229153,0.01373359840363264,-0.1046490918379277,0.6619736552238464,0.3848929665982723,0.01198215689510107,0.01690455269999802,0.7360602021217346,0.6022617183625698,0.009299742989242077,-0.1176047574263066,0.7145184874534607,0.41091248020529747,0.026019401848316193,0.015299146296456456,0.8053426146507263,0.3082673214375973,0.006682488135993481,-0.07962949830107391,0.7645431160926819,0.07906303182244301,0.011367946863174438
